username,period,source_year,source_url,length,length_short,length_long,has_digits,ends_with_digits,digit_ratio,has_underscore,has_dash,has_dot,has_special,separator_count,all_lowercase,has_uppercase,all_caps,camelCase,capitalized,contains_birth_year,contains_2k_year,has_leet,pattern_xX,triple_word_sep,word_count,mask_name_year,mask_first_last_dot,mask_first_last_dash,mask_camelCase,mask_CamelCase,mask_word_word,mask_wordNNN,mask_Word,mask_word,mask_starts_spec,mask_digit_heavy,alphanumeric_mix,primary_mask
achimmihca,2010-2014,2010,SourceForge,10,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
ashanbh,2010-2014,2010,GitHub,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
addiedavison,2010-2014,2013,SourceForge,12,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
abhishekde1992,2010-2014,2014,SourceForge,14,False,True,True,True,0.2857142857142857,False,False,False,False,0,True,False,False,False,False,True,False,True,False,False,1,True,False,False,False,False,False,False,False,False,False,False,False,name_year
adam410,2010-2014,2011,SourceForge,7,False,False,True,True,0.42857142857142855,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
SteveCCS,2010-2014,2014,GitHub,8,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
dpapathanasiou,2010-2014,2013,HackerNews,14,False,True,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
kirancompanion,2010-2014,2010,GitHub,14,False,True,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
adellphos,2010-2014,2014,SourceForge,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
sandy6984,2010-2014,2010,HackerNews,9,False,False,True,True,0.4444444444444444,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
AbbeyRoad,2010-2014,2013,Slashdot,9,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
gst,2010-2014,2013,HackerNews,3,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
72beetle,2010-2014,2013,Slashdot,8,False,False,True,False,0.25,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
42Penguins,2010-2014,2011,Slashdot,10,False,False,True,False,0.2,False,False,False,False,0,False,True,False,False,True,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
saradainusha,2010-2014,2014,GitHub,12,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
AAWood,2010-2014,2014,Slashdot,6,True,False,False,False,0.0,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
aaflatooni,2010-2014,2010,SourceForge,10,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
4minus0,2010-2014,2012,Slashdot,7,False,False,True,True,0.2857142857142857,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
_0x783czar,2010-2014,2013,Slashdot,10,False,False,True,False,0.4,True,False,False,False,1,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,True,False,True,starts_spec
aarnt,2010-2014,2011,SourceForge,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
abinav.531,2010-2014,2011,Slashdot,10,False,False,True,True,0.3,False,False,True,False,1,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
signword5,2010-2014,2012,GitHub,9,False,False,True,True,0.1111111111111111,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
baraniks,2010-2014,2010,GitHub,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
datacation,2010-2014,2012,GitHub,10,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
prince_arb,2010-2014,2013,HackerNews,10,False,False,False,False,0.0,True,False,False,False,1,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,True,False,False,False,False,False,False,word_word
konox,2010-2014,2012,GitHub,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
120duff978,2010-2014,2012,Slashdot,10,False,False,True,True,0.6,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
mikeller,2010-2014,2013,GitHub,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
aaronbennett,2010-2014,2010,SourceForge,12,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
AndroidDevelopers,2010-2014,2013,GitHub,17,False,True,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
actsales6,2010-2014,2011,SourceForge,9,False,False,True,True,0.1111111111111111,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
advphp,2010-2014,2014,SourceForge,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
tormeh,2010-2014,2013,HackerNews,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
greenyoda,2010-2014,2011,HackerNews,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
Jmeigs1,2010-2014,2014,GitHub,7,False,False,True,True,0.14285714285714285,False,False,False,False,0,False,True,False,False,True,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
aeden,2010-2014,2011,SourceForge,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
abcza,2010-2014,2013,SourceForge,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
a10_es,2010-2014,2014,Slashdot,6,True,False,True,False,0.3333333333333333,True,False,False,False,1,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
adamvy,2010-2014,2014,SourceForge,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
aaronturner194,2010-2014,2010,SourceForge,14,False,True,True,True,0.21428571428571427,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
aerodarius,2010-2014,2010,SourceForge,10,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
Guillaume86,2010-2014,2014,HackerNews,11,False,False,True,True,0.18181818181818182,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
jtg,2010-2014,2012,HackerNews,3,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
th3r3sn0g0d,2010-2014,2012,GitHub,11,False,False,True,False,0.36363636363636365,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,2,False,False,False,False,False,False,False,False,False,False,False,True,mixed
sed-unicamp,2010-2014,2012,GitHub,11,False,False,False,False,0.0,False,True,False,False,1,True,False,False,False,False,False,False,False,False,False,2,False,False,True,False,False,False,False,False,False,False,False,False,first_last_dash
adamhighway,2010-2014,2010,SourceForge,11,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
Oletros,2010-2014,2013,HackerNews,7,False,False,False,False,0.0,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,Word
aboelzeek,2010-2014,2010,SourceForge,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
abrongru,2010-2014,2011,SourceForge,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
acidhorse,2010-2014,2012,SourceForge,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
admin24,2010-2014,2011,SourceForge,7,False,False,True,True,0.2857142857142857,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
SYFilip,2010-2014,2010,GitHub,7,False,False,False,False,0.0,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
JamynEdis,2010-2014,2013,GitHub,9,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
john2103,2010-2014,2012,GitHub,8,False,False,True,True,0.5,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
abelpascual,2010-2014,2014,SourceForge,11,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
acapola,2010-2014,2010,SourceForge,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
colaru,2010-2014,2010,GitHub,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
accountex,2010-2014,2013,SourceForge,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
jbittker,2010-2014,2010,GitHub,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
pcascante,2010-2014,2010,GitHub,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
adminausreg,2010-2014,2013,SourceForge,11,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
rogerbinns,2010-2014,2014,HackerNews,10,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
workingsmart,2010-2014,2010,HackerNews,12,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
1800maxim,2010-2014,2012,Slashdot,9,False,False,True,False,0.4444444444444444,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
stanleydrew,2010-2014,2011,HackerNews,11,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
tilt,2010-2014,2010,HackerNews,4,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
adarshmca,2010-2014,2013,SourceForge,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
drdaeman,2010-2014,2010,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
aboutgeo,2010-2014,2010,SourceForge,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
jsulloa,2010-2014,2011,GitHub,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
seestheday,2010-2014,2010,HackerNews,10,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
adinos,2010-2014,2013,SourceForge,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
kalleboo,2010-2014,2013,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
wireheadlance,2010-2014,2014,HackerNews,13,False,True,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
adenansu,2010-2014,2013,SourceForge,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
tcc619,2010-2014,2011,HackerNews,6,True,False,True,True,0.5,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
_Marvin_,2010-2014,2014,Slashdot,8,False,False,False,False,0.0,True,False,False,False,2,False,True,False,False,True,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
aardvarkjoe,2010-2014,2010,Slashdot,11,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
hand9pillow,2010-2014,2011,GitHub,11,False,False,True,False,0.09090909090909091,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,True,mixed
12WTF$,2010-2014,2014,Slashdot,6,True,False,True,False,0.3333333333333333,False,False,False,True,0,False,True,True,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
AB3A,2010-2014,2014,Slashdot,4,True,False,True,False,0.25,False,False,False,False,0,False,True,True,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,True,mixed
rickfarrow1,2010-2014,2014,GitHub,11,False,False,True,True,0.09090909090909091,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
agalal,2010-2014,2012,SourceForge,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
IsTom,2010-2014,2010,HackerNews,5,True,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
KristinSarv,2010-2014,2013,GitHub,11,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
abo,2010-2014,2012,SourceForge,3,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
aalbright,2010-2014,2013,SourceForge,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
agdao,2010-2014,2010,SourceForge,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
KMag,2010-2014,2010,HackerNews,4,True,False,False,False,0.0,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
nitrogen,2010-2014,2011,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
1sockchuck,2010-2014,2014,Slashdot,10,False,False,True,False,0.1,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
adambrimo,2010-2014,2011,SourceForge,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
3.1415926535,2010-2014,2014,Slashdot,12,False,False,True,True,0.9166666666666666,False,False,True,False,1,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,mixed
aegrant00,2010-2014,2014,SourceForge,9,False,False,True,True,0.2222222222222222,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
qinde,2010-2014,2012,GitHub,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
sabbirjoy6,2010-2014,2010,GitHub,10,False,False,True,True,0.1,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
a24061,2010-2014,2013,Slashdot,6,True,False,True,True,0.8333333333333334,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,mixed
acraciun,2010-2014,2014,SourceForge,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
rubencu,2010-2014,2013,GitHub,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
abjerkho,2010-2014,2011,SourceForge,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
arb99,2010-2014,2013,HackerNews,5,True,False,True,True,0.4,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
a!b!c!,2010-2014,2010,Slashdot,6,True,False,False,False,0.0,False,False,False,True,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
ruswick,2010-2014,2011,HackerNews,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
espinchi,2010-2014,2014,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
neu20032921,2010-2014,2010,GitHub,11,False,False,True,True,0.7272727272727273,False,False,False,False,0,True,False,False,False,False,True,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
InclinedPlane,2010-2014,2011,HackerNews,13,False,True,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
rbradhill,2010-2014,2012,GitHub,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
aaronmartin,2010-2014,2014,SourceForge,11,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
Lenad,2010-2014,2011,HackerNews,5,True,False,False,False,0.0,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,Word
krogsgard,2010-2014,2010,HackerNews,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
mrphoebs,2010-2014,2010,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
pamf,2010-2014,2013,GitHub,4,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
acemtp,2010-2014,2012,SourceForge,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
abhims2,2010-2014,2011,SourceForge,7,False,False,True,True,0.14285714285714285,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
abhas,2010-2014,2014,SourceForge,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
abhayagopala,2010-2014,2011,Slashdot,12,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
royosherove,2010-2014,2011,HackerNews,11,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
runjake,2010-2014,2014,HackerNews,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
MrBick,2010-2014,2011,GitHub,6,True,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
1eyedhive,2010-2014,2010,Slashdot,9,False,False,True,False,0.1111111111111111,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
aaronreed,2010-2014,2010,SourceForge,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
a_peckover,2010-2014,2010,Slashdot,10,False,False,False,False,0.0,True,False,False,False,1,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,True,False,False,False,False,False,False,word_word
crpatino,2010-2014,2010,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
novelbirch6,2010-2014,2014,GitHub,11,False,False,True,True,0.09090909090909091,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
admin1home,2010-2014,2013,SourceForge,10,False,False,True,False,0.1,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,2,False,False,False,False,False,False,False,False,False,False,False,True,mixed
flagteotyti,2010-2014,2011,GitHub,11,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
achaldhir,2010-2014,2013,SourceForge,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
chas,2015-2019,2019,HackerNews,4,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
3HackBug77,2015-2019,2017,Slashdot,10,False,False,True,True,0.3,False,False,False,False,0,False,True,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
artificial,2015-2019,2018,HackerNews,10,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
noahday65,2015-2019,2015,HackerNews,9,False,False,True,True,0.2222222222222222,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
2Flower,2015-2019,2016,Slashdot,7,False,False,True,False,0.14285714285714285,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
weberc2,2015-2019,2018,HackerNews,7,False,False,True,True,0.14285714285714285,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
hugh4,2015-2019,2016,HackerNews,5,True,False,True,True,0.2,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
a2wflc,2015-2019,2018,Slashdot,6,True,False,True,False,0.16666666666666666,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,True,mixed
NeedMoreTea,2015-2019,2016,HackerNews,11,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
choult,2015-2019,2019,HackerNews,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
_Chainsaw,2015-2019,2018,Slashdot,9,False,False,False,False,0.0,True,False,False,False,1,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
A non-mouse Coward,2015-2019,2017,Slashdot,18,False,True,False,False,0.0,False,True,False,True,1,False,True,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,mixed
kazinator,2015-2019,2018,HackerNews,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
Nacraile,2015-2019,2015,HackerNews,8,False,False,False,False,0.0,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,Word
kiproping,2015-2019,2017,HackerNews,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
3StrangeAllies,2015-2019,2016,Slashdot,14,False,True,True,False,0.07142857142857142,False,False,False,False,0,False,True,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
liotier,2015-2019,2017,HackerNews,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
(H)elix1,2015-2019,2015,Slashdot,8,False,False,True,True,0.125,False,False,False,True,0,False,True,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
