username,period,source_year,source_url
abrander,2005-2009,2007,SourceForge
maurycy,2005-2009,2008,HackerNews
markerdmann,2005-2009,2007,HackerNews
1337Martin,2005-2009,2006,Slashdot
alanthonyc,2005-2009,2008,HackerNews
mynameishere,2005-2009,2006,HackerNews
akobashikawa,2005-2009,2009,SourceForge
$carab,2005-2009,2006,Slashdot
alakrito,2005-2009,2007,SourceForge
Caldar,2005-2009,2006,GitHub
tlrobinson,2005-2009,2005,HackerNews
dmix,2005-2009,2005,HackerNews
aclarksf,2005-2009,2008,SourceForge
sachinb,2005-2009,2005,GitHub
ahchem,2005-2009,2005,SourceForge
aivarannamaa,2005-2009,2005,SourceForge
alaskamiller,2005-2009,2006,HackerNews
aaajiao,2005-2009,2008,GitHub
swordfish,2005-2009,2008,GitHub
adammoore,2005-2009,2007,SourceForge
abeynaike,2005-2009,2005,SourceForge
embe,2005-2009,2005,GitHub
AC5398,2005-2009,2009,Slashdot
ackbarr,2005-2009,2006,SourceForge
acsissman,2005-2009,2005,SourceForge
aidsoid,2005-2009,2008,SourceForge
jrforrest,2005-2009,2007,GitHub
Xichekolas,2005-2009,2006,HackerNews
ajaysajay,2005-2009,2008,SourceForge
adnovea,2005-2009,2008,SourceForge
erikstein,2005-2009,2006,GitHub
(TK2)Dessimat0r,2005-2009,2007,Slashdot
akus,2005-2009,2008,SourceForge
lsd5you,2005-2009,2008,HackerNews
acheusov,2005-2009,2009,SourceForge
AftanGustur,2005-2009,2008,Slashdot
abqdan,2005-2009,2007,SourceForge
gitrodrigo,2005-2009,2006,GitHub
huhtenberg,2005-2009,2009,HackerNews
WebTom,2005-2009,2009,HackerNews
msiegel,2005-2009,2005,HackerNews
TravisLS,2005-2009,2005,HackerNews
aislandiego,2005-2009,2006,SourceForge
falsestprophet,2005-2009,2007,HackerNews
gtzi,2005-2009,2007,HackerNews
ALee,2005-2009,2008,HackerNews
mikeknox,2005-2009,2009,GitHub
digdog,2005-2009,2009,GitHub
joschi,2005-2009,2007,HackerNews
joshcanfield,2005-2009,2006,GitHub
joezydeco,2005-2009,2005,HackerNews
aaron_brick,2005-2009,2007,SourceForge
mithun,2005-2009,2008,GitHub
ahagadorn,2005-2009,2005,SourceForge
jayfajardo,2005-2009,2008,HackerNews
srozum,2005-2009,2006,GitHub
stardog05,2005-2009,2005,GitHub
ab-np,2005-2009,2006,SourceForge
aku123,2005-2009,2008,SourceForge
akosut,2005-2009,2007,SourceForge
ojbyrne,2005-2009,2006,HackerNews
zach,2005-2009,2006,HackerNews
aanandprasad,2005-2009,2008,SourceForge
viciu,2005-2009,2005,GitHub
abushman,2005-2009,2006,SourceForge
peter123,2005-2009,2008,HackerNews
aendeuryu,2005-2009,2006,Slashdot
jmil,2005-2009,2007,GitHub
bensummers,2005-2009,2007,HackerNews
unalone,2005-2009,2008,HackerNews
raj2569,2005-2009,2005,GitHub
afaict,2005-2009,2007,SourceForge
agrawal,2005-2009,2005,SourceForge
adamburnett,2005-2009,2008,SourceForge
CGastrell,2005-2009,2006,GitHub
0x1337,2005-2009,2009,Slashdot
ntb,2005-2009,2008,GitHub
680x0,2005-2009,2006,Slashdot
akainz,2005-2009,2006,SourceForge
a_cevik,2005-2009,2006,SourceForge
Santiago234,2005-2009,2007,HackerNews
acastellani,2005-2009,2006,SourceForge
rajuvegesna,2005-2009,2005,HackerNews
atestu,2005-2009,2007,HackerNews
wmf,2005-2009,2006,HackerNews
netcan,2005-2009,2007,HackerNews
phugoid,2005-2009,2007,HackerNews
badgerboy88,2005-2009,2005,GitHub
adrian5632,2005-2009,2007,SourceForge
akrisak,2005-2009,2005,SourceForge
mattjung,2005-2009,2006,HackerNews
claire989,2005-2009,2009,HackerNews
xenorecor,2005-2009,2008,GitHub
aardappel,2005-2009,2009,SourceForge
a_kohli,2005-2009,2006,SourceForge
agree,2005-2009,2009,SourceForge
alanjuden,2005-2009,2008,SourceForge
calambrac,2005-2009,2005,HackerNews
agreenv5,2005-2009,2007,SourceForge
thismat,2005-2009,2005,HackerNews
abc1232,2005-2009,2006,SourceForge
dawidw,2005-2009,2009,GitHub
higgis,2005-2009,2007,GitHub
acampi,2005-2009,2009,SourceForge
03Cobra,2005-2009,2005,Slashdot
acgnacgn,2005-2009,2009,SourceForge
awolven,2005-2009,2006,GitHub
jooliagoolia,2005-2009,2007,GitHub
adancygier,2005-2009,2008,SourceForge
redorb,2005-2009,2006,HackerNews
a-moeller,2005-2009,2008,SourceForge
aaronjiu,2005-2009,2006,SourceForge
akazik,2005-2009,2005,SourceForge
pgom1,2005-2009,2005,GitHub
adrianoc,2005-2009,2006,SourceForge
afniv,2005-2009,2008,Slashdot
mbaker12,2005-2009,2006,GitHub
0x47,2005-2009,2008,HackerNews
PhilTrawick,2005-2009,2005,GitHub
ieb,2005-2009,2009,GitHub
william-gr,2005-2009,2009,GitHub
adelord,2005-2009,2009,Slashdot
aharutyunyan,2005-2009,2005,SourceForge
JesperSjoquist,2005-2009,2007,GitHub
DirtyAndy,2005-2009,2008,HackerNews
mhb,2005-2009,2005,HackerNews
ablankert,2005-2009,2008,SourceForge
ajalon,2005-2009,2008,SourceForge
rayners,2005-2009,2006,GitHub
Rod,2005-2009,2005,HackerNews
adrianr,2005-2009,2008,SourceForge
firejump2,2005-2009,2006,GitHub
bobs,2005-2009,2006,HackerNews
bluelm,2005-2009,2007,GitHub
swombat,2005-2009,2005,HackerNews
jorgesilveira,2005-2009,2006,GitHub
aguazul,2005-2009,2009,SourceForge
webwright,2005-2009,2009,HackerNews
technologizer,2005-2009,2007,HackerNews
azanar,2005-2009,2009,HackerNews
adbennett,2005-2009,2007,SourceForge
euroclydon,2005-2009,2006,HackerNews
ackit,2005-2009,2005,SourceForge
aetherspoon,2005-2009,2008,SourceForge
abulka,2005-2009,2007,SourceForge
ak19,2005-2009,2009,SourceForge
danielha,2005-2009,2006,HackerNews
ad34,2005-2009,2007,SourceForge
xenoterracide,2005-2009,2008,HackerNews
alany,2005-2009,2005,SourceForge
rkinnune,2005-2009,2007,GitHub
pbadenski,2005-2009,2007,GitHub
jpgm,2005-2009,2006,GitHub
sethjohn,2005-2009,2005,HackerNews
adriancu,2005-2009,2009,SourceForge
igurari,2005-2009,2006,HackerNews
mjezorek,2005-2009,2008,GitHub
JMourisca,2005-2009,2007,GitHub
knightinblue,2005-2009,2007,HackerNews
davi,2005-2009,2005,HackerNews
agnieszkab,2005-2009,2008,SourceForge
neilc,2005-2009,2009,HackerNews
ismiao,2005-2009,2006,GitHub
truncs,2005-2009,2009,GitHub
janinge,2005-2009,2008,GitHub
dalcico,2005-2009,2009,GitHub
cesare,2005-2009,2006,HackerNews
silentbicycle,2005-2009,2007,HackerNews
ajsalminen,2005-2009,2005,SourceForge
uybuyvg,2005-2009,2005,HackerNews
aifbpci,2005-2009,2006,SourceForge
rathbone1200cc,2005-2009,2008,HackerNews
patio11,2005-2009,2009,HackerNews
aarun3034,2005-2009,2007,SourceForge
ajcantu,2005-2009,2008,SourceForge
brentlavelle,2005-2009,2007,GitHub
dobata,2005-2009,2008,GitHub
Bjoern,2005-2009,2009,HackerNews
chloerei,2005-2009,2006,GitHub
adubey,2005-2009,2008,Slashdot
amikeal,2005-2009,2005,GitHub
adarovsky,2005-2009,2007,SourceForge
a_yaroshenko,2005-2009,2009,SourceForge
ahelleboogh,2005-2009,2009,SourceForge
sbetz9,2005-2009,2008,GitHub
rogercosseboom,2005-2009,2005,HackerNews
plux,2005-2009,2005,GitHub
alainjj,2005-2009,2007,SourceForge
acuix,2005-2009,2006,SourceForge
dmerkley,2005-2009,2009,GitHub
ac2855,2005-2009,2008,GitHub
alainbb,2005-2009,2009,SourceForge
seppsepp,2005-2009,2009,GitHub
alan147,2005-2009,2005,SourceForge
Tippex66,2005-2009,2006,GitHub
butter71,2005-2009,2009,GitHub
JimmyL,2005-2009,2007,HackerNews
JacobAldridge,2005-2009,2009,HackerNews
DTrejo,2005-2009,2009,HackerNews
aftk2,2005-2009,2006,Slashdot
austinyun,2005-2009,2007,GitHub
soren,2005-2009,2006,GitHub
akey,2005-2009,2005,SourceForge
tkrevver,2005-2009,2006,GitHub
slacy,2005-2009,2005,GitHub
deepan135,2005-2009,2009,GitHub
Telkhine,2005-2009,2009,GitHub
alexginzburg,2005-2009,2007,GitHub
chewmanfoo,2005-2009,2005,GitHub
trapper,2005-2009,2008,HackerNews
kobs,2005-2009,2009,HackerNews
dctoedt,2005-2009,2006,HackerNews
jacobvanorder,2005-2009,2007,GitHub
sadiq,2005-2009,2006,HackerNews
akhdaniel,2005-2009,2008,SourceForge
PStamatiou,2005-2009,2009,HackerNews
ahallam,2005-2009,2008,SourceForge
acclaude,2005-2009,2007,SourceForge
@10u8,2005-2009,2009,Slashdot
ulises,2005-2009,2009,GitHub
abdulla,2005-2009,2005,Slashdot
akorthaus,2005-2009,2007,SourceForge
akshits88,2005-2009,2008,SourceForge
aaroncp,2005-2009,2009,SourceForge
kyro,2005-2009,2005,HackerNews
a_demarc,2005-2009,2006,SourceForge
kurbmedia,2005-2009,2007,GitHub
petewarden,2005-2009,2008,HackerNews
1nsane0ne,2005-2009,2008,Slashdot
baha_man,2005-2009,2006,HackerNews
gsbajwa,2005-2009,2006,HackerNews
alanraetz,2005-2009,2009,SourceForge
nischg,2005-2009,2007,GitHub
scamp,2005-2009,2008,GitHub
acolubri,2005-2009,2009,SourceForge
stinger,2005-2009,2008,GitHub
Straho,2005-2009,2008,GitHub
gueres,2005-2009,2005,GitHub
adamel,2005-2009,2009,SourceForge
adriansoto,2005-2009,2009,SourceForge
aertec,2005-2009,2009,SourceForge
maxklein,2005-2009,2008,HackerNews
acorner,2005-2009,2006,SourceForge
tsuraan,2005-2009,2007,HackerNews
ai3,2005-2009,2009,SourceForge
xor-freenet,2005-2009,2006,GitHub
adrb,2005-2009,2006,SourceForge
jasonlbaptiste,2005-2009,2006,HackerNews
agostinhobarone,2005-2009,2007,SourceForge
ahernitscheck,2005-2009,2005,SourceForge
Admirarch,2005-2009,2008,Slashdot
jacknewton,2005-2009,2006,GitHub
bbbco,2005-2009,2007,GitHub
dxjones,2005-2009,2006,HackerNews
aafupf,2005-2009,2008,SourceForge
jlehoux,2005-2009,2008,GitHub
startingup,2005-2009,2006,HackerNews
afflatus_com,2005-2009,2005,Slashdot
aston,2005-2009,2005,HackerNews
gaelfavory,2005-2009,2005,GitHub
frankieroberto,2005-2009,2006,GitHub
DeanJ,2005-2009,2009,GitHub
ChrisLTD,2005-2009,2009,GitHub
agoracart,2005-2009,2006,SourceForge
aevans,2005-2009,2009,SourceForge
srayachoti,2005-2009,2008,GitHub
natrius,2005-2009,2007,HackerNews
djberg96,2005-2009,2008,GitHub
ivankirigin,2005-2009,2008,HackerNews
vkamdar,2005-2009,2005,GitHub
TobiX,2005-2009,2009,GitHub
adaptednetworks,2005-2009,2008,SourceForge
adinaldo,2005-2009,2005,SourceForge
Swapnil,2005-2009,2008,GitHub
AlbertoAlcini,2005-2009,2007,GitHub
5m477m4n,2005-2009,2009,Slashdot
achalmeena,2005-2009,2005,SourceForge
barredo,2005-2009,2006,HackerNews
abloch,2005-2009,2005,SourceForge
fgalassi,2005-2009,2009,GitHub
greendestiny,2005-2009,2008,HackerNews
anush,2005-2009,2005,GitHub
Polynya,2005-2009,2005,GitHub
joeluchoa,2005-2009,2007,GitHub
adouladoul,2005-2009,2008,SourceForge
splice7,2005-2009,2009,GitHub
a_s_z,2005-2009,2009,SourceForge
abelajohnb,2005-2009,2007,SourceForge
chancho,2005-2009,2005,HackerNews
bigwill,2005-2009,2009,HackerNews
drm237,2005-2009,2009,HackerNews
aalcocer,2005-2009,2009,SourceForge
hberberoglu,2005-2009,2008,GitHub
akurth,2005-2009,2007,SourceForge
accessdeniednsp,2005-2009,2009,Slashdot
mroman,2005-2009,2005,HackerNews
adb014,2005-2009,2009,SourceForge
ata,2005-2009,2005,GitHub
aguirrel,2005-2009,2006,SourceForge
rbanffy,2005-2009,2005,HackerNews
MaysonL,2005-2009,2008,HackerNews
justinbb,2005-2009,2009,GitHub
giles_bowkett,2005-2009,2008,HackerNews
mkouhei,2005-2009,2008,GitHub
aerowyn,2005-2009,2006,SourceForge
kgrin,2005-2009,2007,HackerNews
abirdman,2005-2009,2005,Slashdot
djberube,2005-2009,2008,GitHub
aimacintyre,2005-2009,2007,SourceForge
mbrubeck,2005-2009,2005,HackerNews
aheppel,2005-2009,2007,SourceForge
uriel,2005-2009,2005,HackerNews
afanofosc_99,2005-2009,2006,SourceForge
lealea,2005-2009,2006,GitHub
jamongkad,2005-2009,2008,HackerNews
flyaga,2005-2009,2006,GitHub
lionhearted,2005-2009,2008,HackerNews
centi,2005-2009,2005,GitHub
devonsegel,2005-2009,2007,GitHub
renya,2005-2009,2005,GitHub
sn33ky,2005-2009,2006,GitHub
anju242k,2005-2009,2008,GitHub
bridgetroll,2005-2009,2009,HackerNews
dusonchen,2005-2009,2005,GitHub
adesso,2005-2009,2006,SourceForge
abscess,2005-2009,2005,SourceForge
rms,2005-2009,2006,HackerNews
ahoman,2005-2009,2008,SourceForge
sdfjgh345jhgj,2005-2009,2007,HackerNews
jnbobel,2005-2009,2007,GitHub
Alex3917,2005-2009,2006,HackerNews
davidben,2005-2009,2007,GitHub
abustama,2005-2009,2007,SourceForge
ahmake,2005-2009,2008,SourceForge
adrianmocan,2005-2009,2007,SourceForge
bilbelow,2005-2009,2009,GitHub
akozar,2005-2009,2007,SourceForge
awa,2005-2009,2006,HackerNews
olivsamuk,2005-2009,2005,GitHub
acl4551,2005-2009,2006,SourceForge
acetate45,2005-2009,2006,SourceForge
aisotton,2005-2009,2005,SourceForge
rdouble,2005-2009,2008,HackerNews
a_nonamiss,2005-2009,2008,Slashdot
luccastera,2005-2009,2009,HackerNews
akakakak,2005-2009,2006,SourceForge
3seas,2005-2009,2007,Slashdot
aguywhoeatspie,2005-2009,2008,SourceForge
akdmia,2005-2009,2009,SourceForge
acarmichael,2005-2009,2006,SourceForge
acangiano,2005-2009,2005,HackerNews
viper,2005-2009,2007,HackerNews
Leon,2005-2009,2008,HackerNews
AbortRetryIgnore,2005-2009,2005,Slashdot
german,2005-2009,2008,HackerNews
abengoam,2005-2009,2005,SourceForge
agruzd,2005-2009,2009,SourceForge
warno,2005-2009,2008,GitHub
mishac,2005-2009,2007,GitHub
aibrado,2005-2009,2009,SourceForge
rrival,2005-2009,2009,HackerNews
aamirmughal,2005-2009,2009,SourceForge
abe-petrillo,2005-2009,2006,SourceForge
johncalistro,2005-2009,2009,GitHub
0x20,2005-2009,2005,Slashdot
dkersten,2005-2009,2009,HackerNews
adsp,2005-2009,2009,SourceForge
Alarm,2005-2009,2006,GitHub
RiderOfGiraffes,2005-2009,2005,HackerNews
adolfse,2005-2009,2006,SourceForge
alag,2005-2009,2005,SourceForge
alan_miller,2005-2009,2007,SourceForge
mkohler,2005-2009,2008,GitHub
aiken11,2005-2009,2008,SourceForge
dennykmiu,2005-2009,2006,HackerNews
ajagt,2005-2009,2005,SourceForge
robg,2005-2009,2006,HackerNews
phillee,2005-2009,2008,GitHub
matt1,2005-2009,2008,HackerNews
ajmacias,2005-2009,2009,SourceForge
ahmadaliabdo,2005-2009,2008,SourceForge
admiraljayce,2005-2009,2005,SourceForge
afarouk,2005-2009,2009,SourceForge
aelfwyne,2005-2009,2006,Slashdot
aklink,2005-2009,2007,SourceForge
psycharo-zz,2005-2009,2009,GitHub
alanbuxey,2005-2009,2007,SourceForge
Woodtick,2005-2009,2008,GitHub
alanski,2005-2009,2009,SourceForge
tudorachim,2005-2009,2006,HackerNews
2names,2005-2009,2005,Slashdot
mw3,2005-2009,2005,GitHub
ajmh,2005-2009,2008,SourceForge
johnceh,2005-2009,2008,GitHub
abaghaei,2005-2009,2006,SourceForge
aguerrero,2005-2009,2008,SourceForge
tarakanidze,2005-2009,2008,GitHub
adamaig,2005-2009,2005,GitHub
$RANDOMLUSER,2005-2009,2008,Slashdot
kenkeiter,2005-2009,2007,GitHub
aarnon,2005-2009,2006,SourceForge
yarapavan,2005-2009,2008,HackerNews
aike,2005-2009,2005,SourceForge
etech,2005-2009,2006,GitHub
aflinton,2005-2009,2009,SourceForge
dragonquest,2005-2009,2006,HackerNews
dannyhenderson,2005-2009,2005,GitHub
Yorkmore,2005-2009,2006,HackerNews
adrian13,2005-2009,2008,SourceForge
halaharvi,2005-2009,2008,GitHub
holygoat,2005-2009,2009,HackerNews
ricroberts,2005-2009,2009,GitHub
Goladus,2005-2009,2009,HackerNews
chrismorris,2005-2009,2005,GitHub
agr1,2005-2009,2007,SourceForge
thoka,2005-2009,2005,GitHub
adickey,2005-2009,2009,SourceForge
pyr3,2005-2009,2009,HackerNews
mrtron,2005-2009,2005,HackerNews
srinu,2005-2009,2008,GitHub
a-priori,2005-2009,2007,HackerNews
ozaken,2005-2009,2005,GitHub
adobner,2005-2009,2008,SourceForge
andy-shev,2005-2009,2005,GitHub
acid2,2005-2009,2005,SourceForge
knieveltech,2005-2009,2009,HackerNews
Admin_Jason,2005-2009,2005,Slashdot
douglasrodrigo,2005-2009,2008,GitHub
akkana,2005-2009,2006,SourceForge
anigbrowl,2005-2009,2006,HackerNews
eshriek,2005-2009,2008,GitHub
dpekar,2005-2009,2008,GitHub
CWuestefeld,2005-2009,2008,HackerNews
afm,2005-2009,2007,SourceForge
tivrfoa,2005-2009,2009,GitHub
aeroz3,2005-2009,2007,Slashdot
_|()|\|,2005-2009,2005,Slashdot
acmihal,2005-2009,2005,SourceForge
akuz,2005-2009,2008,SourceForge
deadbone99,2005-2009,2006,GitHub
akitabright,2005-2009,2006,SourceForge
philharrison9,2005-2009,2006,GitHub
adk_tj,2005-2009,2009,SourceForge
mobilknut,2005-2009,2008,GitHub
Necoro,2005-2009,2007,GitHub
Tenzer,2005-2009,2007,GitHub
sjs,2005-2009,2007,HackerNews
JulianMorrison,2005-2009,2008,HackerNews
abacau,2005-2009,2005,SourceForge
aaronwolfe,2005-2009,2008,SourceForge
csbartus,2005-2009,2006,HackerNews
lazyone,2005-2009,2009,GitHub
clarson,2005-2009,2005,GitHub
aaiken,2005-2009,2005,SourceForge
adamwozniak,2005-2009,2009,SourceForge
sfk,2005-2009,2008,HackerNews
dood,2005-2009,2009,HackerNews
(gnaa)RKZ,2005-2009,2007,Slashdot
akobylk,2005-2009,2009,SourceForge
jcromartie,2005-2009,2005,HackerNews
aflury,2005-2009,2009,SourceForge
sho,2005-2009,2006,HackerNews
bmcgover,2005-2009,2006,GitHub
jacquesm,2005-2009,2008,HackerNews
prakash,2005-2009,2009,HackerNews
adedov,2005-2009,2007,SourceForge
westman,2005-2009,2009,GitHub
RK,2005-2009,2007,HackerNews
aggieben,2005-2009,2009,Slashdot
brand0n,2005-2009,2006,HackerNews
szczym,2005-2009,2005,GitHub
adslinex,2005-2009,2007,SourceForge
tjic,2005-2009,2006,HackerNews
far33d,2005-2009,2006,HackerNews
vees,2005-2009,2009,GitHub
enodev,2005-2009,2007,GitHub
minimal,2005-2009,2007,GitHub
abend,2005-2009,2008,SourceForge
-Neko-,2005-2009,2007,Slashdot
shailesh,2005-2009,2005,HackerNews
intelitiva,2005-2009,2007,GitHub
cissy,2005-2009,2008,GitHub
OrlandoRd,2005-2009,2005,GitHub
ido,2005-2009,2009,HackerNews
thedog,2005-2009,2006,GitHub
aeeyuboglu,2005-2009,2007,SourceForge
dpifke,2005-2009,2009,HackerNews
brk,2005-2009,2005,HackerNews
ruslan,2005-2009,2006,HackerNews
likpok,2005-2009,2007,HackerNews
aktri,2005-2009,2009,SourceForge
Steve0,2005-2009,2008,HackerNews
abishek_gopal,2005-2009,2005,SourceForge
GHFigs,2005-2009,2006,HackerNews
jimmybango,2005-2009,2006,GitHub
tvon,2005-2009,2008,HackerNews
troystribling,2005-2009,2005,HackerNews
martinzwilling,2005-2009,2007,HackerNews
airy,2005-2009,2007,SourceForge
KingTarquin,2005-2009,2008,GitHub
Fuca,2005-2009,2008,HackerNews
sanko,2005-2009,2007,GitHub
shadi-zz,2005-2009,2008,GitHub
ahalbig,2005-2009,2007,SourceForge
pskomoroch,2005-2009,2009,HackerNews
aegisgfx,2005-2009,2006,SourceForge
jrockway,2005-2009,2005,HackerNews
vladimir,2005-2009,2008,HackerNews
sinom,2005-2009,2007,GitHub
jwelshiv,2005-2009,2007,GitHub
rabschi,2005-2009,2007,GitHub
zcrar70,2005-2009,2006,HackerNews
adam_j_bradley,2005-2009,2006,SourceForge
gscott,2005-2009,2006,HackerNews
srveit,2005-2009,2007,HackerNews
aabc,2005-2009,2007,SourceForge
rjbs,2005-2009,2007,GitHub
AdamBa,2005-2009,2006,Slashdot
ccraigIW,2005-2009,2008,HackerNews
gcgan,2005-2009,2006,GitHub
ajmas,2005-2009,2009,SourceForge
edw519,2005-2009,2008,HackerNews
ahankinson,2005-2009,2008,SourceForge
ktharavaad,2005-2009,2008,HackerNews
marcod,2005-2009,2009,GitHub
ajrw-cywolf,2005-2009,2005,SourceForge
Abdul2112,2005-2009,2007,Slashdot
dpapathanasiou,2005-2009,2008,HackerNews
ahoycoil,2005-2009,2005,SourceForge
ahumph,2005-2009,2007,SourceForge
rebelprince,2005-2009,2009,HackerNews
ssenthil,2005-2009,2008,HackerNews
adamatmonk,2005-2009,2009,SourceForge
jmack159,2005-2009,2008,GitHub
dstaudigel,2005-2009,2008,GitHub
kejaja,2005-2009,2007,GitHub
Adam J. Richter,2005-2009,2005,Slashdot
chime,2005-2009,2009,HackerNews
juliendorra,2005-2009,2008,GitHub
ajdiperla,2005-2009,2005,SourceForge
aircrackng,2005-2009,2005,SourceForge
globalrev,2005-2009,2005,HackerNews
rcoder,2005-2009,2005,HackerNews
aha21cn,2005-2009,2006,SourceForge
Batsu,2005-2009,2009,HackerNews
ionfish,2005-2009,2006,HackerNews
tnenad,2005-2009,2008,GitHub
npryce,2005-2009,2007,GitHub
dangoldin,2005-2009,2008,HackerNews
probability162,2005-2009,2005,GitHub
michaelneale,2005-2009,2007,HackerNews
goonjja,2005-2009,2006,GitHub
steve,2005-2009,2008,HackerNews
zubairov,2005-2009,2008,GitHub
ajmoore,2005-2009,2008,SourceForge
acidchaos,2005-2009,2006,SourceForge
agiardullo,2005-2009,2007,SourceForge
ajs-opensource,2005-2009,2008,SourceForge
aggieben,2005-2009,2005,HackerNews
adrab,2005-2009,2008,SourceForge
steveplace,2005-2009,2007,HackerNews
mccolin,2005-2009,2005,GitHub
aaleksanyants,2005-2009,2007,SourceForge
riangauvreau,2005-2009,2009,GitHub
pg,2005-2009,2009,HackerNews
akshayl,2005-2009,2009,SourceForge
simonrobins,2005-2009,2008,GitHub
agelmar,2005-2009,2005,SourceForge
mixmax,2005-2009,2005,HackerNews
reenhanced,2005-2009,2006,GitHub
ahunt,2005-2009,2007,SourceForge
alanly168,2005-2009,2009,SourceForge
psc0425,2005-2009,2006,GitHub
fallentimes,2005-2009,2005,HackerNews
andrewbadera,2005-2009,2006,HackerNews
a_shestakov,2005-2009,2007,SourceForge
0star,2005-2009,2009,Slashdot
something,2005-2009,2007,HackerNews
burnedouthacker,2005-2009,2005,HackerNews
DannoHung,2005-2009,2008,HackerNews
jslogan,2005-2009,2006,HackerNews
adamofireland,2005-2009,2006,SourceForge
LegacyCyclone,2005-2009,2009,GitHub
$uperjay,2005-2009,2008,Slashdot
AB3A,2005-2009,2009,Slashdot
agentZ,2005-2009,2008,Slashdot
DanielBMarkham,2005-2009,2006,HackerNews
richardburton,2005-2009,2008,HackerNews
srayhunter,2005-2009,2005,GitHub
wlievens,2005-2009,2009,HackerNews
aff9,2005-2009,2009,SourceForge
miohtama,2005-2009,2005,GitHub
TheBrownSound,2005-2009,2008,GitHub
1sockchuck,2005-2009,2006,Slashdot
alanli,2005-2009,2005,SourceForge
sierranevadan,2005-2009,2005,GitHub
ajg,2005-2009,2009,SourceForge
shawndrost,2005-2009,2009,HackerNews
shatastic,2005-2009,2006,HackerNews
len,2005-2009,2005,GitHub
abjerkho,2005-2009,2007,SourceForge
ausema,2005-2009,2006,GitHub
corprew,2005-2009,2008,GitHub
akwright,2005-2009,2007,SourceForge
chaosmachine,2005-2009,2008,HackerNews
zetagraph,2005-2009,2005,GitHub
josomebody,2005-2009,2006,GitHub
piercednevins,2005-2009,2006,GitHub
jackchristopher,2005-2009,2005,HackerNews
ramdaz,2005-2009,2009,GitHub
NoBSWebDesign,2005-2009,2009,HackerNews
mattculbreth,2005-2009,2009,HackerNews
mepolitou,2005-2009,2007,GitHub
jackietao,2005-2009,2006,GitHub
petey,2005-2009,2008,GitHub
alantreadway,2005-2009,2007,SourceForge
ati1993,2005-2009,2005,GitHub
acraig,2005-2009,2007,SourceForge
777a,2005-2009,2007,Slashdot
agrundma,2005-2009,2009,SourceForge
aborr,2005-2009,2008,SourceForge
adoy,2005-2009,2008,SourceForge
ofosimaba,2010-2014,2014,GitHub
abodr2,2010-2014,2013,SourceForge
adiwirawan,2010-2014,2010,SourceForge
fnazeeri,2010-2014,2012,HackerNews
kenkeiter,2010-2014,2011,HackerNews
terrencekhng,2010-2014,2011,GitHub
unkelpehr,2010-2014,2010,GitHub
exson,2010-2014,2011,GitHub
tmikaeld,2010-2014,2011,HackerNews
slash14pipe,2010-2014,2012,GitHub
celdia,2010-2014,2012,GitHub
pastor0edward,2010-2014,2012,GitHub
8tim8,2010-2014,2013,Slashdot
touchstone,2010-2014,2010,HackerNews
eloisant,2010-2014,2014,HackerNews
ChuckMcM,2010-2014,2013,HackerNews
donaldcarp74,2010-2014,2012,GitHub
devmonk,2010-2014,2013,HackerNews
aaturner,2010-2014,2011,SourceForge
raidevnet,2010-2014,2010,GitHub
2Y9D57,2010-2014,2013,Slashdot
eksith,2010-2014,2012,HackerNews
aescuderov,2010-2014,2014,SourceForge
9Nails,2010-2014,2012,Slashdot
lysov-os,2010-2014,2012,GitHub
galinasokolova,2010-2014,2011,GitHub
a12,2010-2014,2010,SourceForge
wtvanhest,2010-2014,2010,HackerNews
ahlatimer,2010-2014,2013,HackerNews
aaa-aspar74,2010-2014,2012,SourceForge
_damnit_,2010-2014,2010,Slashdot
prestonrideout,2010-2014,2010,GitHub
jpadkins,2010-2014,2014,HackerNews
crowd6jump,2010-2014,2010,GitHub
aanishathomas,2010-2014,2010,SourceForge
acidsugar,2010-2014,2011,SourceForge
afbernal,2010-2014,2013,SourceForge
MBCook,2010-2014,2013,HackerNews
AxerHayta3,2010-2014,2011,GitHub
wjgiddings,2010-2014,2013,GitHub
adrian-bowyer,2010-2014,2013,SourceForge
jackfoxy,2010-2014,2014,HackerNews
te_chris,2010-2014,2013,HackerNews
jamelucy,2010-2014,2010,HackerNews
rgoepfert,2010-2014,2014,GitHub
abbyider,2010-2014,2012,SourceForge
Weroniqs,2010-2014,2013,GitHub
secstate,2010-2014,2014,HackerNews
486Hawk,2010-2014,2010,Slashdot
freerobby,2010-2014,2014,HackerNews
246o1,2010-2014,2011,Slashdot
abhishek_kr7,2010-2014,2011,SourceForge
staunch,2010-2014,2012,HackerNews
unstoppableted,2010-2014,2014,HackerNews
3CRanch,2010-2014,2010,Slashdot
agarza,2010-2014,2013,SourceForge
aagate,2010-2014,2010,SourceForge
luke278,2010-2014,2014,GitHub
railswarrior,2010-2014,2011,HackerNews
evo_9,2010-2014,2011,HackerNews
aba82,2010-2014,2012,SourceForge
adamdunkels,2010-2014,2014,SourceForge
rmoriz,2010-2014,2013,HackerNews
ace214,2010-2014,2012,SourceForge
hibbelig,2010-2014,2014,HackerNews
0x14d,2010-2014,2014,GitHub
absolutex3,2010-2014,2012,SourceForge
tus-kabina,2010-2014,2014,GitHub
moe,2010-2014,2014,HackerNews
gberar,2010-2014,2014,GitHub
